"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-06","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1274.74","B","","","2"
"2021-07","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1300.19","B","","","2"
"2021-08","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1345.03","B","","","2"
"2021-09","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1323.39","B","","","2"
"2021-10","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1324.26","B","","","2"
"2021-11","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1317.10","B","","","2"
"2021-12","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1324.03","B","","","2"
"2022-01","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1330.33","B","","","2"
"2022-02","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1321.55","B","","","2"
"2022-03","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1315.55","B","","","2"
"2022-04","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1332.25","B","","","2"
"2022-05","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1326.38","B","","","2"
"2022-06","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1341.27","C","","","2"
"2022-07","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1340.85","B","","","2"
"2022-08","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1348.36","B","","","2"
"2022-09","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1329.85","B","","","2"
"2022-10","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1339.17","B","","","2"
"2022-11","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1351.57","B","","","2"
"2022-12","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1344.12","B","","","2"
"2023-01","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1339.30","B","","","2"
"2023-02","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1340.59","B","","","2"
"2023-03","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1340.10","B","","","2"
"2023-04","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1364.74","B","","","2"
"2023-05","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1364.33","B","","","2"
"2023-06","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1361.82","B","","","2"
"2023-07","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1378.42","B","","","2"
"2023-08","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1393.50","B","","","2"
"2023-09","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1400.74","B","","","2"
"2023-10","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1396.73","B","","","2"
"2023-11","Yukon","2021A000260","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311439","12.2.2","1400.55","B","","","2"
"2009-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1191.30","A","","","2"
"2009-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1154.45","A","","","2"
"2009-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1192.04","A","","","2"
"2009-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1161.57","A","","","2"
"2009-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1165.30","A","","","2"
"2009-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1146.84","A","","","2"
"2009-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1194.11","A","","","2"
"2009-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1174.77","A","","","2"
"2009-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1164.92","A","","","2"
"2009-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1170.43","A","","","2"
"2009-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1186.20","A","","","2"
"2009-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1223.12","A","","","2"
"2010-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1177.55","A","","","2"
"2010-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1191.47","A","","","2"
"2010-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1209.09","A","","","2"
"2010-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1209.02","A","","","2"
"2010-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1219.16","A","","","2"
"2010-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1228.67","A","","","2"
"2010-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1243.05","A","","","2"
"2010-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1235.66","A","","","2"
"2010-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1227.08","A","","","2"
"2010-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1237.06","A","","","2"
"2010-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1258.11","A","","","2"
"2010-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1243.37","A","","","2"
"2011-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1256.44","A","","","2"
"2011-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1253.18","A","","","2"
"2011-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1246.19","A","","","2"
"2011-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1245.45","A","","","2"
"2011-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1258.77","A","","","2"
"2011-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1303.37","A","","","2"
"2011-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1255.95","A","","","2"
"2011-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1296.68","A","","","2"
"2011-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1293.92","A","","","2"
"2011-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1298.92","A","","","2"
"2011-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1283.73","A","","","2"
"2011-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1306.54","A","","","2"
"2012-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1311.16","A","","","2"
"2012-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1325.86","A","","","2"
"2012-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1303.10","A","","","2"
"2012-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1325.11","A","","","2"
"2012-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1331.02","A","","","2"
"2012-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1322.30","A","","","2"
"2012-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1333.11","A","","","2"
"2012-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1359.39","A","","","2"
"2012-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1327.90","A","","","2"
"2012-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1325.28","A","","","2"
"2012-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1328.72","A","","","2"
"2012-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1306.70","A","","","2"
"2013-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1330.93","A","","","2"
"2013-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1360.44","A","","","2"
"2013-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1317.42","A","","","2"
"2013-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1300.61","A","","","2"
"2013-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1338.61","A","","","2"
"2013-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1345.99","A","","","2"
"2013-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1357.83","A","","","2"
"2013-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1329.22","A","","","2"
"2013-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1359.01","A","","","2"
"2013-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1369.91","A","","","2"
"2013-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1376.99","A","","","2"
"2013-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1374.15","A","","","2"
"2014-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1330.31","A","","","2"
"2014-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1386.16","A","","","2"
"2014-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1413.89","A","","","2"
"2014-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1406.85","A","","","2"
"2014-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1412.42","A","","","2"
"2014-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1411.25","A","","","2"
"2014-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1404.12","A","","","2"
"2014-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1441.93","A","","","2"
"2014-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1411.67","A","","","2"
"2014-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1426.08","A","","","2"
"2014-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1391.33","A","","","2"
"2014-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1402.31","A","","","2"
"2015-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1441.86","A","","","2"
"2015-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1396.70","A","","","2"
"2015-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1420.93","A","","","2"
"2015-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1433.89","A","","","2"
"2015-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1444.34","A","","","2"
"2015-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1415.66","A","","","2"
"2015-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1439.39","A","","","2"
"2015-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1401.52","A","","","2"
"2015-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1419.21","A","","","2"
"2015-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1432.37","A","","","2"
"2015-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1436.74","A","","","2"
"2015-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1438.47","A","","","2"
"2016-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1425.17","A","","","2"
"2016-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1442.56","A","","","2"
"2016-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1439.39","A","","","2"
"2016-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1465.25","A","","","2"
"2016-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1382.67","A","","","2"
"2016-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1393.42","A","","","2"
"2016-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1389.01","A","","","2"
"2016-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1361.12","A","","","2"
"2016-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1403.08","A","","","2"
"2016-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1391.58","A","","","2"
"2016-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1386.66","A","","","2"
"2016-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1417.16","A","","","2"
"2017-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1419.58","A","","","2"
"2017-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1390.26","A","","","2"
"2017-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1407.96","A","","","2"
"2017-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1404.74","A","","","2"
"2017-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1351.12","A","","","2"
"2017-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1410.21","A","","","2"
"2017-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1399.18","A","","","2"
"2017-08","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1409.91","A","","","2"
"2017-09","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1447.01","A","","","2"
"2017-10","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1381.84","A","","","2"
"2017-11","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1392.91","A","","","2"
"2017-12","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1420.13","A","","","2"
"2018-01","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1407.17","A","","","2"
"2018-02","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1423.43","A","","","2"
"2018-03","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1405.77","A","","","2"
"2018-04","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1386.65","A","","","2"
"2018-05","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1411.06","A","","","2"
"2018-06","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1428.90","A","","","2"
"2018-07","Northwest Territories","2021A000261","Average weekly earnings including overtime for all employees","Industrial aggregate excluding unclassified businesses [11-91N]","Dollars","81","units","0","v79311465","14.2.2","1397.85","A","","","2"
